t,y_des, alpha_des, beta_des, y_est, alpha_est, beta_est, y_act, alpha_act, beta_act
0.354000, 0.353600, 0.000000, 0.000000, 0.310770, 0.032944, -0.022131, 0.301665, 0.024425, -0.024156
0.355500, 0.353600, 0.000000, 0.000000, 0.311158, 0.032795, -0.022052, 0.302489, 0.024341, -0.024911
0.357000, 0.353600, 0.000000, 0.000000, 0.311549, 0.032627, -0.021967, 0.303324, 0.024287, -0.025656
0.358500, 0.353600, 0.000000, 0.000000, 0.311944, 0.032442, -0.021877, 0.304166, 0.024324, -0.026378
0.360000, 0.353600, 0.000000, 0.000000, 0.312342, 0.032243, -0.021782, 0.305013, 0.024487, -0.027064
0.361500, 0.353600, 0.000000, 0.000000, 0.312743, 0.032038, -0.021684, 0.305864, 0.024762, -0.027707
0.363000, 0.353600, 0.000000, 0.000000, 0.313146, 0.031821, -0.021580, 0.306719, 0.025094, -0.028292
0.364500, 0.353600, 0.000000, 0.000000, 0.313553, 0.031591, -0.021469, 0.307572, 0.025412, -0.028812
0.366000, 0.353600, 0.000000, 0.000000, 0.313963, 0.031349, -0.021351, 0.308421, 0.025651, -0.029266
0.367500, 0.353600, 0.000000, 0.000000, 0.314377, 0.031093, -0.021223, 0.309261, 0.025769, -0.029661
0.369000, 0.353600, 0.000000, 0.000000, 0.314793, 0.030824, -0.021085, 0.310089, 0.025754, -0.030003
0.370500, 0.353600, 0.000000, 0.000000, 0.315210, 0.030546, -0.020937, 0.310904, 0.025624, -0.030303
0.372000, 0.353600, 0.000000, 0.000000, 0.315629, 0.030262, -0.020780, 0.311707, 0.025418, -0.030572
0.373500, 0.353600, 0.000000, 0.000000, 0.316049, 0.029965, -0.020616, 0.312497, 0.025185, -0.030823
0.375000, 0.353600, 0.000000, 0.000000, 0.316471, 0.029642, -0.020442, 0.313273, 0.025001, -0.031053
0.376500, 0.353600, 0.000000, 0.000000, 0.316891, 0.029324, -0.020262, 0.314033, 0.024879, -0.031271
0.378000, 0.353600, 0.000000, 0.000000, 0.317309, 0.029000, -0.020079, 0.314779, 0.024775, -0.031487
0.379500, 0.353600, 0.000000, 0.000000, 0.317725, 0.028666, -0.019897, 0.315513, 0.024651, -0.031708
0.381000, 0.353600, 0.000000, 0.000000, 0.318137, 0.028333, -0.019719, 0.316237, 0.024465, -0.031929
0.382500, 0.353600, 0.000000, 0.000000, 0.318544, 0.028004, -0.019544, 0.316950, 0.024184, -0.032144
0.384000, 0.353600, 0.000000, 0.000000, 0.318946, 0.027678, -0.019375, 0.317653, 0.023804, -0.032349
0.385500, 0.353600, 0.000000, 0.000000, 0.319344, 0.027354, -0.019214, 0.318346, 0.023359, -0.032534
0.387000, 0.353600, 0.000000, 0.000000, 0.319735, 0.027037, -0.019059, 0.319027, 0.022902, -0.032694
0.388500, 0.353600, 0.000000, 0.000000, 0.320122, 0.026728, -0.018909, 0.319696, 0.022479, -0.032825
0.390000, 0.353600, 0.000000, 0.000000, 0.320504, 0.026425, -0.018763, 0.320352, 0.022127, -0.032926
0.391500, 0.353600, 0.000000, 0.000000, 0.320881, 0.026127, -0.018621, 0.320995, 0.021867, -0.033001
0.393000, 0.353600, 0.000000, 0.000000, 0.321253, 0.025835, -0.018480, 0.321626, 0.021699, -0.033053
0.394500, 0.353600, 0.000000, 0.000000, 0.321621, 0.025550, -0.018340, 0.322246, 0.021598, -0.033086
0.396000, 0.353600, 0.000000, 0.000000, 0.321984, 0.025269, -0.018200, 0.322854, 0.021534, -0.033108
0.397500, 0.353600, 0.000000, 0.000000, 0.322344, 0.024990, -0.018058, 0.323451, 0.021481, -0.033120
0.399000, 0.353600, 0.000000, 0.000000, 0.322699, 0.024714, -0.017914, 0.324037, 0.021423, -0.033126
0.400500, 0.353600, 0.000000, 0.000000, 0.323051, 0.024441, -0.017767, 0.324611, 0.021357, -0.033124
0.402000, 0.353600, 0.000000, 0.000000, 0.323400, 0.024168, -0.017617, 0.325171, 0.021289, -0.033116
0.403500, 0.353600, 0.000000, 0.000000, 0.323748, 0.023876, -0.017452, 0.325717, 0.021242, -0.033099
0.405000, 0.353600, 0.000000, 0.000000, 0.324095, 0.023577, -0.017282, 0.326242, 0.021276, -0.033078
0.406500, 0.353600, 0.000000, 0.000000, 0.324435, 0.023280, -0.017123, 0.326750, 0.021394, -0.033017
0.408000, 0.353600, 0.000000, 0.000000, 0.324776, 0.022985, -0.016946, 0.327239, 0.021578, -0.032908
0.409500, 0.353600, 0.000000, 0.000000, 0.325118, 0.022674, -0.016754, 0.327706, 0.021811, -0.032800
0.411000, 0.353600, 0.000000, 0.000000, 0.325453, 0.022355, -0.016569, 0.328151, 0.022087, -0.032699
0.412500, 0.353600, 0.000000, 0.000000, 0.325782, 0.022046, -0.016391, 0.328577, 0.022381, -0.032570
0.414000, 0.353600, 0.000000, 0.000000, 0.326109, 0.021759, -0.016208, 0.328986, 0.022632, -0.032400
0.415500, 0.353600, 0.000000, 0.000000, 0.326432, 0.021471, -0.016028, 0.329377, 0.022805, -0.032202
0.417000, 0.353600, 0.000000, 0.000000, 0.326749, 0.021172, -0.015849, 0.329752, 0.022924, -0.031983
0.418500, 0.353600, 0.000000, 0.000000, 0.327062, 0.020879, -0.015674, 0.330109, 0.023023, -0.031747
0.420000, 0.353600, 0.000000, 0.000000, 0.327369, 0.020604, -0.015505, 0.330451, 0.023093, -0.031497
0.421500, 0.353600, 0.000000, 0.000000, 0.327671, 0.020330, -0.015342, 0.330778, 0.023127, -0.031229
0.423000, 0.353600, 0.000000, 0.000000, 0.327968, 0.020051, -0.015181, 0.331089, 0.023145, -0.030948
0.424500, 0.353600, 0.000000, 0.000000, 0.328261, 0.019778, -0.015026, 0.331385, 0.023163, -0.030658
0.426000, 0.353600, 0.000000, 0.000000, 0.328551, 0.019528, -0.014869, 0.331664, 0.023163, -0.030365
0.427500, 0.353600, 0.000000, 0.000000, 0.328837, 0.019291, -0.014713, 0.331922, 0.023095, -0.030098
0.429000, 0.353600, 0.000000, 0.000000, 0.329117, 0.019062, -0.014569, 0.332161, 0.022967, -0.029834
0.430500, 0.353600, 0.000000, 0.000000, 0.329394, 0.018842, -0.014423, 0.332383, 0.022814, -0.029557
0.432000, 0.353600, 0.000000, 0.000000, 0.329668, 0.018640, -0.014275, 0.332589, 0.022663, -0.029281
0.433500, 0.353600, 0.000000, 0.000000, 0.329937, 0.018454, -0.014134, 0.332779, 0.022518, -0.029006
0.435000, 0.353600, 0.000000, 0.000000, 0.330199, 0.018270, -0.014003, 0.332956, 0.022381, -0.028712
0.436500, 0.353600, 0.000000, 0.000000, 0.330457, 0.018080, -0.013879, 0.333121, 0.022277, -0.028390
0.438000, 0.353600, 0.000000, 0.000000, 0.330708, 0.017894, -0.013762, 0.333276, 0.022223, -0.028037
0.439500, 0.353600, 0.000000, 0.000000, 0.330956, 0.017720, -0.013650, 0.333419, 0.022201, -0.027651
0.441000, 0.353600, 0.000000, 0.000000, 0.331198, 0.017546, -0.013544, 0.333552, 0.022193, -0.027237
0.442500, 0.353600, 0.000000, 0.000000, 0.331439, 0.017349, -0.013432, 0.333674, 0.022206, -0.026797
0.444000, 0.353600, 0.000000, 0.000000, 0.331673, 0.017157, -0.013332, 0.333782, 0.022286, -0.026343
0.445500, 0.353600, 0.000000, 0.000000, 0.331906, 0.016959, -0.013226, 0.333875, 0.022414, -0.025857
0.447000, 0.353600, 0.000000, 0.000000, 0.332137, 0.016769, -0.013119, 0.333952, 0.022564, -0.025342
0.448500, 0.353600, 0.000000, 0.000000, 0.332364, 0.016577, -0.013014, 0.334013, 0.022702, -0.024802
0.450000, 0.353600, 0.000000, 0.000000, 0.332589, 0.016377, -0.012909, 0.334059, 0.022816, -0.024240
0.451500, 0.353600, 0.000000, 0.000000, 0.332810, 0.016177, -0.012806, 0.334090, 0.022905, -0.023660
0.453000, 0.353600, 0.000000, 0.000000, 0.333026, 0.015981, -0.012707, 0.334108, 0.022958, -0.023066
0.454500, 0.353600, 0.000000, 0.000000, 0.333239, 0.015785, -0.012615, 0.334115, 0.022967, -0.022459
0.456000, 0.353600, 0.000000, 0.000000, 0.333446, 0.015585, -0.012528, 0.334111, 0.022935, -0.021842
0.457500, 0.353600, 0.000000, 0.000000, 0.333649, 0.015387, -0.012449, 0.334098, 0.022872, -0.021221
0.459000, 0.353600, 0.000000, 0.000000, 0.333846, 0.015192, -0.012379, 0.334077, 0.022775, -0.020595
0.460500, 0.353600, 0.000000, 0.000000, 0.334039, 0.015001, -0.012317, 0.334049, 0.022639, -0.019967
0.462000, 0.353600, 0.000000, 0.000000, 0.334222, 0.014842, -0.012259, 0.334017, 0.022440, -0.019345
0.463500, 0.353600, 0.000000, 0.000000, 0.334399, 0.014697, -0.012207, 0.333985, 0.022136, -0.018740
0.465000, 0.353600, 0.000000, 0.000000, 0.334570, 0.014568, -0.012159, 0.333955, 0.021741, -0.018160
0.466500, 0.353600, 0.000000, 0.000000, 0.334736, 0.014460, -0.012114, 0.333927, 0.021282, -0.017607
0.468000, 0.353600, 0.000000, 0.000000, 0.334895, 0.014375, -0.012071, 0.333901, 0.020791, -0.017084
0.469500, 0.353600, 0.000000, 0.000000, 0.335050, 0.014313, -0.012029, 0.333877, 0.020297, -0.016592
0.471000, 0.353600, 0.000000, 0.000000, 0.335199, 0.014274, -0.011986, 0.333856, 0.019827, -0.016132
0.472500, 0.353600, 0.000000, 0.000000, 0.335345, 0.014259, -0.011942, 0.333837, 0.019396, -0.015700
0.474000, 0.353600, 0.000000, 0.000000, 0.335486, 0.014266, -0.011894, 0.333820, 0.019017, -0.015295
0.475500, 0.353600, 0.000000, 0.000000, 0.335624, 0.014296, -0.011843, 0.333806, 0.018699, -0.014913
0.477000, 0.353600, 0.000000, 0.000000, 0.335759, 0.014347, -0.011786, 0.333794, 0.018447, -0.014550
0.478500, 0.353600, 0.000000, 0.000000, 0.335892, 0.014417, -0.011724, 0.333784, 0.018257, -0.014201
0.480000, 0.353600, 0.000000, 0.000000, 0.336022, 0.014504, -0.011656, 0.333776, 0.018125, -0.013857
0.481500, 0.353600, 0.000000, 0.000000, 0.336150, 0.014604, -0.011584, 0.333769, 0.018043, -0.013511
0.483000, 0.353600, 0.000000, 0.000000, 0.336276, 0.014713, -0.011507, 0.333764, 0.018005, -0.013151
0.484500, 0.353600, 0.000000, 0.000000, 0.336400, 0.014829, -0.011426, 0.333760, 0.017998, -0.012770
0.486000, 0.353600, 0.000000, 0.000000, 0.336522, 0.014946, -0.011341, 0.333758, 0.018009, -0.012359
0.487500, 0.353600, 0.000000, 0.000000, 0.336638, 0.015039, -0.011230, 0.333760, 0.018044, -0.011935
0.489000, 0.353600, 0.000000, 0.000000, 0.336752, 0.015118, -0.011110, 0.333768, 0.018117, -0.011533
0.490500, 0.353600, 0.000000, 0.000000, 0.336863, 0.015174, -0.010979, 0.333784, 0.018212, -0.011148
0.492000, 0.353600, 0.000000, 0.000000, 0.336970, 0.015203, -0.010835, 0.333807, 0.018308, -0.010772
0.493500, 0.353600, 0.000000, 0.000000, 0.337073, 0.015205, -0.010677, 0.333838, 0.018380, -0.010404
0.495000, 0.353600, 0.000000, 0.000000, 0.337172, 0.015181, -0.010507, 0.333878, 0.018397, -0.010044
0.496500, 0.353600, 0.000000, 0.000000, 0.337269, 0.015131, -0.010325, 0.333927, 0.018330, -0.009696
0.498000, 0.353600, 0.000000, 0.000000, 0.337362, 0.015059, -0.010134, 0.333984, 0.018162, -0.009363
0.499500, 0.353600, 0.000000, 0.000000, 0.337454, 0.014967, -0.009934, 0.334050, 0.017881, -0.009049
0.501000, 0.353600, 0.000000, 0.000000, 0.337545, 0.014857, -0.009728, 0.334123, 0.017493, -0.008755
0.502500, 0.353600, 0.000000, 0.000000, 0.337634, 0.014733, -0.009517, 0.334203, 0.017012, -0.008480
0.504000, 0.353600, 0.000000, 0.000000, 0.337723, 0.014598, -0.009306, 0.334288, 0.016464, -0.008223
0.505500, 0.353600, 0.000000, 0.000000, 0.337812, 0.014456, -0.009095, 0.334376, 0.015882, -0.007982
0.507000, 0.353600, 0.000000, 0.000000, 0.337901, 0.014309, -0.008887, 0.334468, 0.015298, -0.007753
0.508500, 0.353600, 0.000000, 0.000000, 0.337991, 0.014159, -0.008682, 0.334562, 0.014741, -0.007534
0.510000, 0.353600, 0.000000, 0.000000, 0.338082, 0.014010, -0.008483, 0.334656, 0.014232, -0.007322
0.511500, 0.353600, 0.000000, 0.000000, 0.338173, 0.013863, -0.008290, 0.334751, 0.013788, -0.007117
0.513000, 0.353600, 0.000000, 0.000000, 0.338264, 0.013721, -0.008103, 0.334845, 0.013412, -0.006919
0.514500, 0.353600, 0.000000, 0.000000, 0.338356, 0.013582, -0.007923, 0.334939, 0.013103, -0.006731
0.516000, 0.353600, 0.000000, 0.000000, 0.338447, 0.013446, -0.007750, 0.335033, 0.012854, -0.006553
0.517500, 0.353600, 0.000000, 0.000000, 0.338538, 0.013311, -0.007584, 0.335126, 0.012656, -0.006385
0.519000, 0.353600, 0.000000, 0.000000, 0.338628, 0.013175, -0.007426, 0.335219, 0.012494, -0.006229
0.520500, 0.353600, 0.000000, 0.000000, 0.338718, 0.013035, -0.007275, 0.335311, 0.012354, -0.006085
0.522000, 0.353600, 0.000000, 0.000000, 0.338807, 0.012889, -0.007133, 0.335403, 0.012219, -0.005954
0.523500, 0.353600, 0.000000, 0.000000, 0.338896, 0.012736, -0.006998, 0.335494, 0.012079, -0.005835
0.525000, 0.353600, 0.000000, 0.000000, 0.338983, 0.012574, -0.006871, 0.335584, 0.011921, -0.005728
0.526500, 0.353600, 0.000000, 0.000000, 0.339070, 0.012401, -0.006752, 0.335674, 0.011736, -0.005634
0.528000, 0.353600, 0.000000, 0.000000, 0.339156, 0.012220, -0.006640, 0.335763, 0.011520, -0.005552
0.529500, 0.353600, 0.000000, 0.000000, 0.339240, 0.012029, -0.006535, 0.335852, 0.011272, -0.005482
0.531000, 0.353600, 0.000000, 0.000000, 0.339324, 0.011829, -0.006437, 0.335939, 0.010992, -0.005423
0.532500, 0.353600, 0.000000, 0.000000, 0.339407, 0.011624, -0.006344, 0.336026, 0.010683, -0.005373
0.534000, 0.353600, 0.000000, 0.000000, 0.339489, 0.011414, -0.006257, 0.336112, 0.010353, -0.005334
0.535500, 0.353600, 0.000000, 0.000000, 0.339570, 0.011203, -0.006176, 0.336198, 0.010009, -0.005302
0.537000, 0.353600, 0.000000, 0.000000, 0.339649, 0.010992, -0.006098, 0.336282, 0.009660, -0.005279
0.538500, 0.353600, 0.000000, 0.000000, 0.339728, 0.010783, -0.006025, 0.336365, 0.009316, -0.005261
0.540000, 0.353600, 0.000000, 0.000000, 0.339806, 0.010579, -0.005955, 0.336448, 0.008984, -0.005248
0.541500, 0.353600, 0.000000, 0.000000, 0.339883, 0.010379, -0.005887, 0.336530, 0.008670, -0.005238
0.543000, 0.353600, 0.000000, 0.000000, 0.339959, 0.010186, -0.005822, 0.336611, 0.008379, -0.005232
0.544500, 0.353600, 0.000000, 0.000000, 0.340034, 0.009999, -0.005758, 0.336691, 0.008113, -0.005227
0.546000, 0.353600, 0.000000, 0.000000, 0.340108, 0.009818, -0.005696, 0.336770, 0.007873, -0.005222
0.547500, 0.353600, 0.000000, 0.000000, 0.340181, 0.009644, -0.005634, 0.336848, 0.007658, -0.005217
0.549000, 0.353600, 0.000000, 0.000000, 0.340254, 0.009475, -0.005573, 0.336925, 0.007467, -0.005210
0.550500, 0.353600, 0.000000, 0.000000, 0.340325, 0.009311, -0.005513, 0.337001, 0.007297, -0.005202
0.552000, 0.353600, 0.000000, 0.000000, 0.340395, 0.009151, -0.005452, 0.337077, 0.007143, -0.005191
0.553500, 0.353600, 0.000000, 0.000000, 0.340465, 0.008994, -0.005391, 0.337151, 0.007002, -0.005177
0.555000, 0.353600, 0.000000, 0.000000, 0.340534, 0.008839, -0.005330, 0.337225, 0.006868, -0.005161
0.556500, 0.353600, 0.000000, 0.000000, 0.340601, 0.008685, -0.005269, 0.337297, 0.006737, -0.005141
0.558000, 0.353600, 0.000000, 0.000000, 0.340668, 0.008532, -0.005207, 0.337369, 0.006603, -0.005118
0.559500, 0.353600, 0.000000, 0.000000, 0.340734, 0.008378, -0.005146, 0.337440, 0.006462, -0.005092
0.561000, 0.353600, 0.000000, 0.000000, 0.340799, 0.008224, -0.005084, 0.337509, 0.006314, -0.005063
0.562500, 0.353600, 0.000000, 0.000000, 0.340863, 0.008070, -0.005023, 0.337578, 0.006158, -0.005032
0.564000, 0.353600, 0.000000, 0.000000, 0.340926, 0.007916, -0.004962, 0.337646, 0.005994, -0.004999
0.565500, 0.353600, 0.000000, 0.000000, 0.340988, 0.007763, -0.004901, 0.337712, 0.005823, -0.004964
0.567000, 0.353600, 0.000000, 0.000000, 0.341050, 0.007611, -0.004842, 0.337778, 0.005646, -0.004928
0.568500, 0.353600, 0.000000, 0.000000, 0.341110, 0.007462, -0.004784, 0.337843, 0.005465, -0.004891
0.570000, 0.353600, 0.000000, 0.000000, 0.341169, 0.007315, -0.004727, 0.337907, 0.005281, -0.004852
0.571500, 0.353600, 0.000000, 0.000000, 0.341227, 0.007172, -0.004672, 0.337971, 0.005099, -0.004814
0.573000, 0.353600, 0.000000, 0.000000, 0.341285, 0.007032, -0.004619, 0.338034, 0.004921, -0.004777
0.574500, 0.353600, 0.000000, 0.000000, 0.341342, 0.006895, -0.004568, 0.338096, 0.004752, -0.004741
0.576000, 0.353600, 0.000000, 0.000000, 0.341397, 0.006762, -0.004518, 0.338157, 0.004597, -0.004709
0.577500, 0.353600, 0.000000, 0.000000, 0.341452, 0.006632, -0.004470, 0.338218, 0.004461, -0.004682
0.579000, 0.353600, 0.000000, 0.000000, 0.341506, 0.006507, -0.004423, 0.338278, 0.004344, -0.004658
0.580500, 0.353600, 0.000000, 0.000000, 0.341559, 0.006385, -0.004378, 0.338338, 0.004244, -0.004640
0.582000, 0.353600, 0.000000, 0.000000, 0.341611, 0.006269, -0.004333, 0.338398, 0.004156, -0.004626
0.583500, 0.353600, 0.000000, 0.000000, 0.341662, 0.006158, -0.004290, 0.338458, 0.004074, -0.004617
0.585000, 0.353600, 0.000000, 0.000000, 0.341712, 0.006052, -0.004247, 0.338517, 0.003992, -0.004611
0.586500, 0.353600, 0.000000, 0.000000, 0.341761, 0.005950, -0.004206, 0.338576, 0.003905, -0.004606
0.588000, 0.353600, 0.000000, 0.000000, 0.341810, 0.005853, -0.004165, 0.338635, 0.003812, -0.004602
0.589500, 0.353600, 0.000000, 0.000000, 0.341858, 0.005761, -0.004124, 0.338694, 0.003711, -0.004598
0.591000, 0.353600, 0.000000, 0.000000, 0.341905, 0.005672, -0.004084, 0.338753, 0.003604, -0.004595
0.592500, 0.353600, 0.000000, 0.000000, 0.341951, 0.005586, -0.004044, 0.338811, 0.003493, -0.004591
0.594000, 0.353600, 0.000000, 0.000000, 0.341997, 0.005503, -0.004004, 0.338870, 0.003380, -0.004586
0.595500, 0.353600, 0.000000, 0.000000, 0.342042, 0.005422, -0.003965, 0.338928, 0.003266, -0.004581
0.597000, 0.353600, 0.000000, 0.000000, 0.342087, 0.005343, -0.003926, 0.338985, 0.003152, -0.004574
0.598500, 0.353600, 0.000000, 0.000000, 0.342132, 0.005266, -0.003886, 0.339042, 0.003040, -0.004566
0.600000, 0.353600, 0.000000, 0.000000, 0.342176, 0.005189, -0.003847, 0.339098, 0.002933, -0.004558
0.601500, 0.353600, 0.000000, 0.000000, 0.342219, 0.005114, -0.003808, 0.339153, 0.002831, -0.004548
0.603000, 0.353600, 0.000000, 0.000000, 0.342262, 0.005038, -0.003770, 0.339207, 0.002735, -0.004538
0.604500, 0.353600, 0.000000, 0.000000, 0.342305, 0.004963, -0.003731, 0.339260, 0.002645, -0.004527
0.606000, 0.353600, 0.000000, 0.000000, 0.342348, 0.004888, -0.003694, 0.339312, 0.002563, -0.004515
0.607500, 0.353600, 0.000000, 0.000000, 0.342390, 0.004811, -0.003657, 0.339362, 0.002487, -0.004502
0.609000, 0.353600, 0.000000, 0.000000, 0.342432, 0.004734, -0.003620, 0.339410, 0.002418, -0.004488
0.610500, 0.353600, 0.000000, 0.000000, 0.342473, 0.004655, -0.003585, 0.339458, 0.002356, -0.004474
0.612000, 0.353600, 0.000000, 0.000000, 0.342513, 0.004574, -0.003550, 0.339504, 0.002301, -0.004460
0.613500, 0.353600, 0.000000, 0.000000, 0.342554, 0.004493, -0.003517, 0.339549, 0.002251, -0.004447
0.615000, 0.353600, 0.000000, 0.000000, 0.342593, 0.004409, -0.003484, 0.339593, 0.002205, -0.004434
0.616500, 0.353600, 0.000000, 0.000000, 0.342632, 0.004325, -0.003453, 0.339636, 0.002163, -0.004421
0.618000, 0.353600, 0.000000, 0.000000, 0.342671, 0.004239, -0.003423, 0.339678, 0.002123, -0.004410
0.619500, 0.353600, 0.000000, 0.000000, 0.342709, 0.004153, -0.003394, 0.339718, 0.002084, -0.004400
0.621000, 0.353600, 0.000000, 0.000000, 0.342746, 0.004066, -0.003366, 0.339758, 0.002047, -0.004392
0.622500, 0.353600, 0.000000, 0.000000, 0.342782, 0.003979, -0.003340, 0.339797, 0.002009, -0.004385
0.624000, 0.353600, 0.000000, 0.000000, 0.342819, 0.003893, -0.003314, 0.339835, 0.001972, -0.004379
0.625500, 0.353600, 0.000000, 0.000000, 0.342854, 0.003807, -0.003290, 0.339872, 0.001933, -0.004373
0.627000, 0.353600, 0.000000, 0.000000, 0.342889, 0.003722, -0.003267, 0.339908, 0.001893, -0.004369
0.628500, 0.353600, 0.000000, 0.000000, 0.342924, 0.003640, -0.003244, 0.339943, 0.001853, -0.004365
0.630000, 0.353600, 0.000000, 0.000000, 0.342958, 0.003559, -0.003223, 0.339977, 0.001811, -0.004361
0.631500, 0.353600, 0.000000, 0.000000, 0.342991, 0.003481, -0.003203, 0.340010, 0.001769, -0.004357
0.633000, 0.353600, 0.000000, 0.000000, 0.343024, 0.003405, -0.003183, 0.340042, 0.001728, -0.004352
0.634500, 0.353600, 0.000000, 0.000000, 0.343057, 0.003333, -0.003165, 0.340073, 0.001690, -0.004348
0.636000, 0.353600, 0.000000, 0.000000, 0.343089, 0.003264, -0.003147, 0.340103, 0.001654, -0.004342
0.637500, 0.353600, 0.000000, 0.000000, 0.343121, 0.003198, -0.003130, 0.340132, 0.001622, -0.004337
0.639000, 0.353600, 0.000000, 0.000000, 0.343152, 0.003136, -0.003113, 0.340160, 0.001594, -0.004330
0.640500, 0.353600, 0.000000, 0.000000, 0.343183, 0.003078, -0.003098, 0.340187, 0.001570, -0.004323
0.642000, 0.353600, 0.000000, 0.000000, 0.343213, 0.003023, -0.003083, 0.340213, 0.001548, -0.004314
0.643500, 0.353600, 0.000000, 0.000000, 0.343243, 0.002970, -0.003068, 0.340238, 0.001530, -0.004305
0.645000, 0.353600, 0.000000, 0.000000, 0.343272, 0.002921, -0.003054, 0.340262, 0.001515, -0.004295
0.646500, 0.353600, 0.000000, 0.000000, 0.343301, 0.002875, -0.003040, 0.340286, 0.001504, -0.004284
0.648000, 0.353600, 0.000000, 0.000000, 0.343329, 0.002831, -0.003026, 0.340308, 0.001496, -0.004272
0.649500, 0.353600, 0.000000, 0.000000, 0.343357, 0.002789, -0.003013, 0.340330, 0.001490, -0.004260
0.651000, 0.353600, 0.000000, 0.000000, 0.343385, 0.002749, -0.003000, 0.340352, 0.001487, -0.004247
0.652500, 0.353600, 0.000000, 0.000000, 0.343412, 0.002711, -0.002986, 0.340373, 0.001487, -0.004233
0.654000, 0.353600, 0.000000, 0.000000, 0.343438, 0.002675, -0.002973, 0.340393, 0.001488, -0.004218
0.655500, 0.353600, 0.000000, 0.000000, 0.343464, 0.002640, -0.002959, 0.340412, 0.001491, -0.004202
0.657000, 0.353600, 0.000000, 0.000000, 0.343489, 0.002607, -0.002946, 0.340431, 0.001495, -0.004185
0.658500, 0.353600, 0.000000, 0.000000, 0.343514, 0.002575, -0.002932, 0.340450, 0.001500, -0.004167
0.660000, 0.353600, 0.000000, 0.000000, 0.343539, 0.002544, -0.002918, 0.340468, 0.001505, -0.004148
0.661500, 0.353600, 0.000000, 0.000000, 0.343563, 0.002515, -0.002903, 0.340486, 0.001511, -0.004128
0.663000, 0.353600, 0.000000, 0.000000, 0.343587, 0.002486, -0.002888, 0.340503, 0.001517, -0.004107
0.664500, 0.353600, 0.000000, 0.000000, 0.343610, 0.002458, -0.002873, 0.340520, 0.001523, -0.004085
0.666000, 0.353600, 0.000000, 0.000000, 0.343633, 0.002431, -0.002858, 0.340537, 0.001529, -0.004062
0.667500, 0.353600, 0.000000, 0.000000, 0.343655, 0.002405, -0.002842, 0.340553, 0.001534, -0.004037
0.669000, 0.353600, 0.000000, 0.000000, 0.343677, 0.002379, -0.002825, 0.340570, 0.001538, -0.004012
0.670500, 0.353600, 0.000000, 0.000000, 0.343699, 0.002354, -0.002809, 0.340585, 0.001542, -0.003986
